"county1","countyname1","mi_to_county","county2","countyname2"
"72101","Morovis Municipio",14.4881153459762,"72045","Comerío Municipio"
"72101","Morovis Municipio",14.8769946103888,"72051","Dorado Municipio"
"72101","Morovis Municipio",15.3481081361048,"72043","Coamo Municipio"
"72101","Morovis Municipio",16.4463714045465,"72009","Aibonito Municipio"
"72101","Morovis Municipio",16.5479974894168,"72021","Bayamón Municipio"
"72101","Morovis Municipio",17.5808027151624,"72137","Toa Baja Municipio"
"72101","Morovis Municipio",18.6528426622157,"72013","Arecibo Municipio"
"72101","Morovis Municipio",18.9795699954549,"72141","Utuado Municipio"
"72101","Morovis Municipio",19.4697526393891,"72007","Aguas Buenas Municipio"
"72101","Morovis Municipio",19.567420548814,"72041","Cidra Municipio"
"72101","Morovis Municipio",19.823186144745,"72033","Cataño Municipio"
"72101","Morovis Municipio",20.0176590665434,"72061","Guaynabo Municipio"
"72101","Morovis Municipio",22.6437056121014,"72075","Juana Díaz Municipio"
"72101","Morovis Municipio",22.9307159900003,"72035","Cayey Municipio"
"72101","Morovis Municipio",24.0447282566795,"72127","San Juan Municipio"
"72101","Morovis Municipio",24.237233455449,"72001","Adjuntas Municipio"
"72103","Naguabo Municipio",6.18986602428446,"72069","Humacao Municipio"
"72103","Naguabo Municipio",9.04201424415474,"72085","Las Piedras Municipio"
"72103","Naguabo Municipio",10.9714780991977,"72089","Luquillo Municipio"
"72103","Naguabo Municipio",11.3762648330842,"72077","Juncos Municipio"
"72103","Naguabo Municipio",12.1388674122836,"72119","Río Grande Municipio"
"72103","Naguabo Municipio",12.7829332331224,"72029","Canóvanas Municipio"
"72103","Naguabo Municipio",13.5185324352154,"72151","Yabucoa Municipio"
"72103","Naguabo Municipio",14.1230688386049,"72037","Ceiba Municipio"
"72103","Naguabo Municipio",15.4944649640609,"72053","Fajardo Municipio"
"72103","Naguabo Municipio",16.3964897675197,"72129","San Lorenzo Municipio"
"72103","Naguabo Municipio",16.6565476894673,"72063","Gurabo Municipio"
"72103","Naguabo Municipio",18.0117347634658,"72095","Maunabo Municipio"
"72103","Naguabo Municipio",19.411927385591,"72139","Trujillo Alto Municipio"
"72103","Naguabo Municipio",19.9574773763901,"72031","Carolina Municipio"
"72103","Naguabo Municipio",20.6883812417226,"72025","Caguas Municipio"
"72103","Naguabo Municipio",20.7705163874542,"72147","Vieques Municipio"
"72103","Naguabo Municipio",21.2922370636486,"72087","Loíza Municipio"
"72103","Naguabo Municipio",21.9894062681556,"72109","Patillas Municipio"
"72105","Naranjito Municipio",4.86853281773169,"72047","Corozal Municipio"
"72105","Naranjito Municipio",4.98281703954922,"72045","Comerío Municipio"
"72105","Naranjito Municipio",5.1883266314651,"72135","Toa Alta Municipio"
"72105","Naranjito Municipio",6.97501826408579,"72021","Bayamón Municipio"
"72105","Naranjito Municipio",7.28877117353005,"72019","Barranquitas Municipio"
"72105","Naranjito Municipio",8.51617919212993,"72007","Aguas Buenas Municipio"
"72105","Naranjito Municipio",9.88583504892903,"72061","Guaynabo Municipio"
"72105","Naranjito Municipio",10.0195877951571,"72041","Cidra Municipio"
"72105","Naranjito Municipio",10.9745321493127,"72101","Morovis Municipio"
"72105","Naranjito Municipio",11.0268811884168,"72009","Aibonito Municipio"
"72105","Naranjito Municipio",11.4670450812005,"72143","Vega Alta Municipio"
"72105","Naranjito Municipio",12.1912747578011,"72137","Toa Baja Municipio"
"72105","Naranjito Municipio",12.6752681186058,"72051","Dorado Municipio"
"72105","Naranjito Municipio",12.6912262295811,"72033","Cataño Municipio"
"72105","Naranjito Municipio",12.9008774305961,"72107","Orocovis Municipio"
"72105","Naranjito Municipio",14.3587862091931,"72025","Caguas Municipio"
"72105","Naranjito Municipio",14.5024543138209,"72035","Cayey Municipio"
"72105","Naranjito Municipio",14.5641280419006,"72043","Coamo Municipio"
"72105","Naranjito Municipio",14.8221408422747,"72145","Vega Baja Municipio"
"72105","Naranjito Municipio",15.2139707523347,"72127","San Juan Municipio"
"72105","Naranjito Municipio",16.927007959143,"72139","Trujillo Alto Municipio"
"72105","Naranjito Municipio",17.0480675306249,"72039","Ciales Municipio"
"72105","Naranjito Municipio",17.9022807914372,"72063","Gurabo Municipio"
"72105","Naranjito Municipio",18.2117098407357,"72149","Villalba Municipio"
"72105","Naranjito Municipio",19.0273873833016,"72091","Manatí Municipio"
"72105","Naranjito Municipio",20.0755440445953,"72031","Carolina Municipio"
"72105","Naranjito Municipio",20.6929201537083,"72129","San Lorenzo Municipio"
"72105","Naranjito Municipio",20.7964250490593,"72054","Florida Municipio"
"72105","Naranjito Municipio",22.0098154022726,"72123","Salinas Municipio"
"72105","Naranjito Municipio",22.5476654985949,"72073","Jayuya Municipio"
"72105","Naranjito Municipio",23.0826417595069,"72077","Juncos Municipio"
"72105","Naranjito Municipio",23.1232623847965,"72057","Guayama Municipio"
"72105","Naranjito Municipio",23.540729643813,"72017","Barceloneta Municipio"
"72105","Naranjito Municipio",24.3153791172585,"72029","Canóvanas Municipio"
"72105","Naranjito Municipio",24.8954196648231,"72133","Santa Isabel Municipio"
"72107","Orocovis Municipio",6.5210172053004,"72149","Villalba Municipio"
"72107","Orocovis Municipio",7.15272856359042,"72101","Morovis Municipio"
"72107","Orocovis Municipio",7.35069955079611,"72039","Ciales Municipio"
"72107","Orocovis Municipio",8.23488706941304,"72019","Barranquitas Municipio"
"72107","Orocovis Municipio",9.23148587239452,"72043","Coamo Municipio"
"72107","Orocovis Municipio",9.32397676217019,"72047","Corozal Municipio"
"72107","Orocovis Municipio",10.0416789326456,"72073","Jayuya Municipio"
"72107","Orocovis Municipio",12.6213571475477,"72009","Aibonito Municipio"
"72107","Orocovis Municipio",12.9008774305961,"72105","Naranjito Municipio"
"72107","Orocovis Municipio",13.5499516013351,"72054","Florida Municipio"
"72107","Orocovis Municipio",14.0371300897148,"72045","Comerío Municipio"
"72107","Orocovis Municipio",15.5151261890462,"72075","Juana Díaz Municipio"
"72107","Orocovis Municipio",16.1125558120769,"72135","Toa Alta Municipio"
"72107","Orocovis Municipio",16.5039426451894,"72143","Vega Alta Municipio"
"72107","Orocovis Municipio",16.5435519316386,"72091","Manatí Municipio"
"72107","Orocovis Municipio",16.6865895940888,"72145","Vega Baja Municipio"
"72107","Orocovis Municipio",18.0560125625241,"72141","Utuado Municipio"
"72107","Orocovis Municipio",18.1259640203126,"72041","Cidra Municipio"
"72107","Orocovis Municipio",18.4288065111962,"72133","Santa Isabel Municipio"
"72107","Orocovis Municipio",18.6485197562926,"72113","Ponce Municipio"
"72107","Orocovis Municipio",19.350306905302,"72017","Barceloneta Municipio"
"72107","Orocovis Municipio",19.7563291823712,"72021","Bayamón Municipio"
"72107","Orocovis Municipio",20.0938452785315,"72035","Cayey Municipio"
"72107","Orocovis Municipio",20.2410660146463,"72007","Aguas Buenas Municipio"
"72107","Orocovis Municipio",20.3114293296356,"72123","Salinas Municipio"
"72107","Orocovis Municipio",21.1091129472272,"72051","Dorado Municipio"
"72107","Orocovis Municipio",21.4104381715579,"72001","Adjuntas Municipio"
"72107","Orocovis Municipio",21.8423033698297,"72013","Arecibo Municipio"
"72107","Orocovis Municipio",22.7859865840122,"72061","Guaynabo Municipio"
"72107","Orocovis Municipio",22.9470129699568,"72137","Toa Baja Municipio"
"72107","Orocovis Municipio",23.3298098841157,"72111","Peñuelas Municipio"
"72107","Orocovis Municipio",24.553175421297,"72033","Cataño Municipio"
"72109","Patillas Municipio",4.12534709437479,"72015","Arroyo Municipio"
"72109","Patillas Municipio",5.92990934851875,"72095","Maunabo Municipio"
"72109","Patillas Municipio",9.05742387166733,"72151","Yabucoa Municipio"
"72109","Patillas Municipio",10.0779090037842,"72057","Guayama Municipio"
"72109","Patillas Municipio",10.1670114644522,"72129","San Lorenzo Municipio"
"72109","Patillas Municipio",12.9798950814472,"72035","Cayey Municipio"
"72109","Patillas Municipio",14.9743235032403,"72085","Las Piedras Municipio"
"72109","Patillas Municipio",15.1648841029567,"72025","Caguas Municipio"
"72109","Patillas Municipio",16.1376773229562,"72069","Humacao Municipio"
"72109","Patillas Municipio",16.2929373934491,"72077","Juncos Municipio"
"72109","Patillas Municipio",16.6165869695261,"72041","Cidra Municipio"
"72109","Patillas Municipio",18.2213457729343,"72123","Salinas Municipio"
"72109","Patillas Municipio",18.8154899030726,"72063","Gurabo Municipio"
"72109","Patillas Municipio",20.0035714064625,"72007","Aguas Buenas Municipio"
"72109","Patillas Municipio",20.3214374083947,"72009","Aibonito Municipio"
"72109","Patillas Municipio",21.8297198931732,"72045","Comerío Municipio"
"72109","Patillas Municipio",21.9894062681556,"72103","Naguabo Municipio"
"72109","Patillas Municipio",23.2843130887088,"72139","Trujillo Alto Municipio"
"72109","Patillas Municipio",23.7225758760403,"72029","Canóvanas Municipio"
"72111","Peñuelas Municipio",4.84477232837265,"72059","Guayanilla Municipio"
"72111","Peñuelas Municipio",8.16420050017571,"72113","Ponce Municipio"
"72111","Peñuelas Municipio",9.43921230001511,"72153","Yauco Municipio"
"72111","Peñuelas Municipio",10.8855400773656,"72001","Adjuntas Municipio"
"72111","Peñuelas Municipio",13.9087940277731,"72055","Guánica Municipio"
"72111","Peñuelas Municipio",14.6643698532084,"72121","Sabana Grande Municipio"
"72111","Peñuelas Municipio",15.6734205105423,"72075","Juana Díaz Municipio"
"72111","Peñuelas Municipio",15.7635392575354,"72073","Jayuya Municipio"
"72111","Peñuelas Municipio",16.9566345879492,"72141","Utuado Municipio"
"72111","Peñuelas Municipio",17.0058752427536,"72093","Maricao Municipio"
"72111","Peñuelas Municipio",18.1683788673973,"72149","Villalba Municipio"
"72111","Peñuelas Municipio",19.16415753064,"72081","Lares Municipio"
"72111","Peñuelas Municipio",20.7685210809489,"72079","Lajas Municipio"
"72111","Peñuelas Municipio",21.0666935576323,"72125","San Germán Municipio"
"72111","Peñuelas Municipio",21.4740683396207,"72083","Las Marías Municipio"
"72111","Peñuelas Municipio",22.9504906650716,"72133","Santa Isabel Municipio"
"72111","Peñuelas Municipio",23.0826841260674,"72039","Ciales Municipio"
"72111","Peñuelas Municipio",23.3298098841157,"72107","Orocovis Municipio"
"72111","Peñuelas Municipio",24.9170318424825,"72043","Coamo Municipio"
"72113","Ponce Municipio",7.57328285535336,"72075","Juana Díaz Municipio"
"72113","Ponce Municipio",8.16420050017571,"72111","Peñuelas Municipio"
"72113","Ponce Municipio",12.4223252538515,"72149","Villalba Municipio"
"72113","Ponce Municipio",12.5986627325736,"72059","Guayanilla Municipio"
"72113","Ponce Municipio",14.5249765227201,"72073","Jayuya Municipio"
"72113","Ponce Municipio",14.7870300625113,"72133","Santa Isabel Municipio"
"72113","Ponce Municipio",15.9182459599601,"72001","Adjuntas Municipio"
"72113","Ponce Municipio",17.4874259272339,"72153","Yauco Municipio"
"72113","Ponce Municipio",17.8177866685649,"72043","Coamo Municipio"
"72113","Ponce Municipio",18.6485197562926,"72107","Orocovis Municipio"
"72113","Ponce Municipio",19.642840848878,"72141","Utuado Municipio"
"72113","Ponce Municipio",20.9120966074442,"72039","Ciales Municipio"
"72113","Ponce Municipio",21.1173556154219,"72055","Guánica Municipio"
"72113","Ponce Municipio",22.7297126217186,"72123","Salinas Municipio"
"72113","Ponce Municipio",22.8199126848184,"72121","Sabana Grande Municipio"
"72113","Ponce Municipio",23.7902703314589,"72019","Barranquitas Municipio"
"72113","Ponce Municipio",24.2087334934784,"72009","Aibonito Municipio"
"72113","Ponce Municipio",24.6620200100463,"72093","Maricao Municipio"
"72115","Quebradillas Municipio",4.46494658963655,"72027","Camuy Municipio"
"72115","Quebradillas Municipio",5.81642278728882,"72071","Isabela Municipio"
"72115","Quebradillas Municipio",8.65763166080818,"72065","Hatillo Municipio"
"72115","Quebradillas Municipio",9.74183009698532,"72131","San Sebastián Municipio"
"72115","Quebradillas Municipio",11.7355656703252,"72099","Moca Municipio"
"72115","Quebradillas Municipio",14.0886160566015,"72081","Lares Municipio"
"72115","Quebradillas Municipio",14.2076326922401,"72005","Aguadilla Municipio"
"72115","Quebradillas Municipio",16.7006361294469,"72013","Arecibo Municipio"
"72115","Quebradillas Municipio",16.8189300058008,"72083","Las Marías Municipio"
"72115","Quebradillas Municipio",17.9190531050111,"72003","Aguada Municipio"
"72115","Quebradillas Municipio",18.2199028819153,"72011","Añasco Municipio"
"72115","Quebradillas Municipio",19.9838786166436,"72141","Utuado Municipio"
"72115","Quebradillas Municipio",20.2092502224657,"72093","Maricao Municipio"
"72115","Quebradillas Municipio",22.5992329377743,"72001","Adjuntas Municipio"
"72115","Quebradillas Municipio",24.2082993122991,"72017","Barceloneta Municipio"
"72115","Quebradillas Municipio",24.5181065665143,"72117","Rincón Municipio"
"72117","Rincón Municipio",6.59986743249254,"72003","Aguada Municipio"
"72117","Rincón Municipio",10.2718670879053,"72011","Añasco Municipio"
"72117","Rincón Municipio",13.0242457638048,"72005","Aguadilla Municipio"
"72117","Rincón Municipio",13.1689159101363,"72099","Moca Municipio"
"72117","Rincón Municipio",17.7269664411295,"72067","Hormigueros Municipio"
"72117","Rincón Municipio",19.9324719720597,"72071","Isabela Municipio"
"72117","Rincón Municipio",20.1199260896608,"72131","San Sebastián Municipio"
"72117","Rincón Municipio",21.1557545961053,"72083","Las Marías Municipio"
"72117","Rincón Municipio",22.5122437121005,"72125","San Germán Municipio"
"72117","Rincón Municipio",23.3409397385108,"72023","Cabo Rojo Municipio"
"72117","Rincón Municipio",24.5181065665143,"72115","Quebradillas Municipio"
"72119","Río Grande Municipio",5.83137368235158,"72089","Luquillo Municipio"
"72119","Río Grande Municipio",6.53247336481751,"72029","Canóvanas Municipio"
"72119","Río Grande Municipio",9.680482371155,"72087","Loíza Municipio"
"72119","Río Grande Municipio",11.2574289625457,"72031","Carolina Municipio"
"72119","Río Grande Municipio",12.1388674122836,"72103","Naguabo Municipio"
"72119","Río Grande Municipio",12.7596745613664,"72077","Juncos Municipio"
"72119","Río Grande Municipio",13.5073657158149,"72139","Trujillo Alto Municipio"
"72119","Río Grande Municipio",13.7853530950415,"72053","Fajardo Municipio"
"72119","Río Grande Municipio",13.9147103522969,"72085","Las Piedras Municipio"
"72119","Río Grande Municipio",13.9674202990888,"72063","Gurabo Municipio"
"72119","Río Grande Municipio",16.6684553264476,"72069","Humacao Municipio"
"72119","Río Grande Municipio",17.9625394300317,"72127","San Juan Municipio"
"72119","Río Grande Municipio",18.9261099824566,"72037","Ceiba Municipio"
"72119","Río Grande Municipio",19.6735960687894,"72129","San Lorenzo Municipio"
"72119","Río Grande Municipio",20.1202086056286,"72025","Caguas Municipio"
"72119","Río Grande Municipio",20.8150543553613,"72061","Guaynabo Municipio"
"72119","Río Grande Municipio",22.4838877819314,"72151","Yabucoa Municipio"
"72119","Río Grande Municipio",23.1791793206836,"72007","Aguas Buenas Municipio"
"72119","Río Grande Municipio",23.1950982339212,"72033","Cataño Municipio"
"72119","Río Grande Municipio",24.2979465840449,"72021","Bayamón Municipio"
"72121","Sabana Grande Municipio",5.60607266564468,"72153","Yauco Municipio"
"72121","Sabana Grande Municipio",6.3051951538958,"72093","Maricao Municipio"
"72121","Sabana Grande Municipio",6.402342317462,"72125","San Germán Municipio"
"72121","Sabana Grande Municipio",9.41938343519121,"72055","Guánica Municipio"
"72121","Sabana Grande Municipio",9.62015629291232,"72079","Lajas Municipio"
"72121","Sabana Grande Municipio",10.2402882248508,"72083","Las Marías Municipio"
"72121","Sabana Grande Municipio",10.9345441352154,"72059","Guayanilla Municipio"
"72121","Sabana Grande Municipio",11.8971194812414,"72067","Hormigueros Municipio"
"72121","Sabana Grande Municipio",13.9309260718853,"72081","Lares Municipio"
"72121","Sabana Grande Municipio",13.9368720870286,"72001","Adjuntas Municipio"
"72121","Sabana Grande Municipio",14.6643698532084,"72111","Peñuelas Municipio"
"72121","Sabana Grande Municipio",17.256970199144,"72131","San Sebastián Municipio"
"72121","Sabana Grande Municipio",18.2444153659224,"72023","Cabo Rojo Municipio"
"72121","Sabana Grande Municipio",18.7268134271491,"72011","Añasco Municipio"
"72121","Sabana Grande Municipio",20.4309275989096,"72141","Utuado Municipio"
"72121","Sabana Grande Municipio",22.2617736884142,"72099","Moca Municipio"
"72121","Sabana Grande Municipio",22.8199126848184,"72113","Ponce Municipio"
"72123","Salinas Municipio",8.2027688140269,"72057","Guayama Municipio"
"72123","Salinas Municipio",8.33711814752655,"72133","Santa Isabel Municipio"
"72123","Salinas Municipio",10.997607099414,"72009","Aibonito Municipio"
"72123","Salinas Municipio",11.0817579294327,"72043","Coamo Municipio"
"72123","Salinas Municipio",11.6677997312639,"72035","Cayey Municipio"
"72123","Salinas Municipio",14.4790544461801,"72015","Arroyo Municipio"
"72123","Salinas Municipio",15.1762386260492,"72075","Juana Díaz Municipio"
"72123","Salinas Municipio",15.4999782436848,"72041","Cidra Municipio"
"72123","Salinas Municipio",16.027651843996,"72019","Barranquitas Municipio"
"72123","Salinas Municipio",17.6541412139912,"72149","Villalba Municipio"
"72123","Salinas Municipio",17.7342922773841,"72045","Comerío Municipio"
"72123","Salinas Municipio",18.2213457729343,"72109","Patillas Municipio"
"72123","Salinas Municipio",20.3114293296356,"72107","Orocovis Municipio"
"72123","Salinas Municipio",21.5641992119387,"72007","Aguas Buenas Municipio"
"72123","Salinas Municipio",21.6027562217046,"72025","Caguas Municipio"
"72123","Salinas Municipio",22.0098154022726,"72105","Naranjito Municipio"
"72123","Salinas Municipio",22.3639681031461,"72129","San Lorenzo Municipio"
"72123","Salinas Municipio",22.7297126217186,"72113","Ponce Municipio"
"72123","Salinas Municipio",23.3487165347223,"72047","Corozal Municipio"
"72123","Salinas Municipio",24.1218638839089,"72095","Maunabo Municipio"
"72125","San Germán Municipio",5.50273299235069,"72067","Hormigueros Municipio"
"72125","San Germán Municipio",6.402342317462,"72121","Sabana Grande Municipio"
"72125","San Germán Municipio",8.09303149907974,"72093","Maricao Municipio"
"72125","San Germán Municipio",8.93495160827437,"72079","Lajas Municipio"
"72125","San Germán Municipio",9.15750659204842,"72083","Las Marías Municipio"
"72125","San Germán Municipio",11.8770971047317,"72153","Yauco Municipio"
"72125","San Germán Municipio",13.2401974073284,"72023","Cabo Rojo Municipio"
"72125","San Germán Municipio",13.3490117164193,"72055","Guánica Municipio"
"72125","San Germán Municipio",13.8292017652396,"72011","Añasco Municipio"
"72125","San Germán Municipio",15.9002633405691,"72081","Lares Municipio"
"72125","San Germán Municipio",16.0560391464857,"72131","San Sebastián Municipio"
"72125","San Germán Municipio",17.2189198556059,"72059","Guayanilla Municipio"
"72125","San Germán Municipio",18.8648311729895,"72099","Moca Municipio"
"72125","San Germán Municipio",19.0215010216783,"72001","Adjuntas Municipio"
"72125","San Germán Municipio",20.8548175560817,"72003","Aguada Municipio"
"72125","San Germán Municipio",21.0666935576323,"72111","Peñuelas Municipio"
"72125","San Germán Municipio",22.5122437121005,"72117","Rincón Municipio"
"72125","San Germán Municipio",24.6655762127641,"72141","Utuado Municipio"
"72127","San Juan Municipio",5.24851502495053,"72033","Cataño Municipio"
"72127","San Juan Municipio",6.17503548441651,"72061","Guaynabo Municipio"
"72127","San Juan Municipio",6.7466149973029,"72031","Carolina Municipio"
"72127","San Juan Municipio",7.38587550877225,"72139","Trujillo Alto Municipio"
"72127","San Juan Municipio",8.2394863153836,"72021","Bayamón Municipio"
"72127","San Juan Municipio",8.52836777458737,"72137","Toa Baja Municipio"
"72127","San Juan Municipio",11.398916324888,"72087","Loíza Municipio"
"72127","San Juan Municipio",11.8148675178191,"72063","Gurabo Municipio"
"72127","San Juan Municipio",12.1238701349911,"72007","Aguas Buenas Municipio"
"72127","San Juan Municipio",12.2465136503574,"72135","Toa Alta Municipio"
"72127","San Juan Municipio",13.0852743392033,"72051","Dorado Municipio"
"72127","San Juan Municipio",13.5935259106018,"72029","Canóvanas Municipio"
"72127","San Juan Municipio",14.639475010527,"72025","Caguas Municipio"
"72127","San Juan Municipio",15.2139707523347,"72105","Naranjito Municipio"
"72127","San Juan Municipio",16.8979436701256,"72045","Comerío Municipio"
"72127","San Juan Municipio",17.2367918377157,"72077","Juncos Municipio"
"72127","San Juan Municipio",17.6040692523427,"72143","Vega Alta Municipio"
"72127","San Juan Municipio",17.9625394300317,"72119","Río Grande Municipio"
"72127","San Juan Municipio",18.200174831233,"72041","Cidra Municipio"
"72127","San Juan Municipio",18.7990663662267,"72047","Corozal Municipio"
"72127","San Juan Municipio",19.9477098490352,"72129","San Lorenzo Municipio"
"72127","San Juan Municipio",20.756260696099,"72085","Las Piedras Municipio"
"72127","San Juan Municipio",21.7268081197119,"72145","Vega Baja Municipio"
"72127","San Juan Municipio",22.1241702214251,"72019","Barranquitas Municipio"
"72127","San Juan Municipio",22.6951633008957,"72035","Cayey Municipio"
"72127","San Juan Municipio",23.7801657033584,"72089","Luquillo Municipio"
"72127","San Juan Municipio",23.9040901924692,"72009","Aibonito Municipio"
"72127","San Juan Municipio",24.0447282566795,"72101","Morovis Municipio"
"72129","San Lorenzo Municipio",6.60079404723352,"72025","Caguas Municipio"
"72129","San Lorenzo Municipio",6.93417837903402,"72077","Juncos Municipio"
"72129","San Lorenzo Municipio",7.4340175035273,"72085","Las Piedras Municipio"
"72129","San Lorenzo Municipio",8.67376181205798,"72063","Gurabo Municipio"
"72129","San Lorenzo Municipio",9.76094045298703,"72151","Yabucoa Municipio"
"72129","San Lorenzo Municipio",10.1670114644522,"72109","Patillas Municipio"
"72129","San Lorenzo Municipio",11.4532213122181,"72095","Maunabo Municipio"
"72129","San Lorenzo Municipio",11.9020209056147,"72035","Cayey Municipio"
"72129","San Lorenzo Municipio",12.2924506924872,"72041","Cidra Municipio"
"72129","San Lorenzo Municipio",12.5054016350313,"72069","Humacao Municipio"
"72129","San Lorenzo Municipio",12.5273300628194,"72007","Aguas Buenas Municipio"
"72129","San Lorenzo Municipio",12.8421085395215,"72015","Arroyo Municipio"
"72129","San Lorenzo Municipio",13.2165469889209,"72139","Trujillo Alto Municipio"
"72129","San Lorenzo Municipio",13.9685958188832,"72029","Canóvanas Municipio"
"72129","San Lorenzo Municipio",15.9784273115506,"72057","Guayama Municipio"
"72129","San Lorenzo Municipio",16.3529919035712,"72061","Guaynabo Municipio"
"72129","San Lorenzo Municipio",16.3964897675197,"72103","Naguabo Municipio"
"72129","San Lorenzo Municipio",16.89763812807,"72045","Comerío Municipio"
"72129","San Lorenzo Municipio",17.255854004771,"72031","Carolina Municipio"
"72129","San Lorenzo Municipio",18.8271160080721,"72021","Bayamón Municipio"
"72129","San Lorenzo Municipio",18.9236521420397,"72009","Aibonito Municipio"
"72129","San Lorenzo Municipio",19.6735960687894,"72119","Río Grande Municipio"
"72129","San Lorenzo Municipio",19.9477098490352,"72127","San Juan Municipio"
"72129","San Lorenzo Municipio",20.6929201537083,"72105","Naranjito Municipio"
"72129","San Lorenzo Municipio",22.1843083336639,"72019","Barranquitas Municipio"
"72129","San Lorenzo Municipio",22.3639681031461,"72123","Salinas Municipio"
"72129","San Lorenzo Municipio",23.147101649103,"72135","Toa Alta Municipio"
"72129","San Lorenzo Municipio",23.1568734102296,"72087","Loíza Municipio"
"72129","San Lorenzo Municipio",23.1995070297251,"72089","Luquillo Municipio"
"72129","San Lorenzo Municipio",23.2149404161222,"72033","Cataño Municipio"
"72131","San Sebastián Municipio",7.1872418492299,"72083","Las Marías Municipio"
"72131","San Sebastián Municipio",7.87225144667698,"72099","Moca Municipio"
"72131","San Sebastián Municipio",8.01837671568554,"72081","Lares Municipio"
"72131","San Sebastián Municipio",9.74183009698532,"72115","Quebradillas Municipio"
"72131","San Sebastián Municipio",10.5747729299171,"72027","Camuy Municipio"
"72131","San Sebastián Municipio",10.9716055237856,"72011","Añasco Municipio"
"72131","San Sebastián Municipio",10.9921127671496,"72071","Isabela Municipio"
"72131","San Sebastián Municipio",11.1205376861972,"72093","Maricao Municipio"
"72131","San Sebastián Municipio",13.6145155101789,"72065","Hatillo Municipio"
"72131","San Sebastián Municipio",14.3011211644359,"72003","Aguada Municipio"
"72131","San Sebastián Municipio",15.3213879687385,"72005","Aguadilla Municipio"
"72131","San Sebastián Municipio",16.0560391464857,"72125","San Germán Municipio"
"72131","San Sebastián Municipio",16.6124296975917,"72067","Hormigueros Municipio"
"72131","San Sebastián Municipio",17.256970199144,"72121","Sabana Grande Municipio"
"72131","San Sebastián Municipio",17.3685878870086,"72001","Adjuntas Municipio"
"72131","San Sebastián Municipio",18.0512061623405,"72141","Utuado Municipio"
"72131","San Sebastián Municipio",18.5586077558372,"72153","Yauco Municipio"
"72131","San Sebastián Municipio",20.1199260896608,"72117","Rincón Municipio"
"72131","San Sebastián Municipio",20.6376244072836,"72013","Arecibo Municipio"
"72131","San Sebastián Municipio",24.8053724945876,"72079","Lajas Municipio"
"72133","Santa Isabel Municipio",7.50923962868217,"72075","Juana Díaz Municipio"
"72133","Santa Isabel Municipio",8.33711814752655,"72123","Salinas Municipio"
"72133","Santa Isabel Municipio",10.6093897519432,"72043","Coamo Municipio"
"72133","Santa Isabel Municipio",13.4368871999399,"72149","Villalba Municipio"
"72133","Santa Isabel Municipio",14.7220829503913,"72009","Aibonito Municipio"
"72133","Santa Isabel Municipio",14.7870300625113,"72113","Ponce Municipio"
"72133","Santa Isabel Municipio",16.5032199283194,"72057","Guayama Municipio"
"72133","Santa Isabel Municipio",17.7547461595898,"72019","Barranquitas Municipio"
"72133","Santa Isabel Municipio",18.4288065111962,"72107","Orocovis Municipio"
"72133","Santa Isabel Municipio",18.6729826079649,"72035","Cayey Municipio"
"72133","Santa Isabel Municipio",21.3255585242125,"72041","Cidra Municipio"
"72133","Santa Isabel Municipio",21.7766075001512,"72045","Comerío Municipio"
"72133","Santa Isabel Municipio",22.1257932847529,"72073","Jayuya Municipio"
"72133","Santa Isabel Municipio",22.7560616943739,"72015","Arroyo Municipio"
"72133","Santa Isabel Municipio",22.9504906650716,"72111","Peñuelas Municipio"
"72133","Santa Isabel Municipio",24.5838872464806,"72047","Corozal Municipio"
"72133","Santa Isabel Municipio",24.7805614305249,"72039","Ciales Municipio"
"72133","Santa Isabel Municipio",24.8954196648231,"72105","Naranjito Municipio"
"72135","Toa Alta Municipio",5.13327538371272,"72021","Bayamón Municipio"
"72135","Toa Alta Municipio",5.1883266314651,"72105","Naranjito Municipio"
"72135","Toa Alta Municipio",6.79245343075044,"72047","Corozal Municipio"
"72135","Toa Alta Municipio",7.21663280029431,"72137","Toa Baja Municipio"
"72135","Toa Alta Municipio",7.58114439360245,"72051","Dorado Municipio"
"72135","Toa Alta Municipio",7.77773962867675,"72143","Vega Alta Municipio"
"72135","Toa Alta Municipio",8.44061969323148,"72033","Cataño Municipio"
"72135","Toa Alta Municipio",8.67834030108972,"72061","Guaynabo Municipio"
"72135","Toa Alta Municipio",9.7712616342496,"72045","Comerío Municipio"
"72135","Toa Alta Municipio",10.6670220084672,"72007","Aguas Buenas Municipio"
"72135","Toa Alta Municipio",11.8089087315183,"72101","Morovis Municipio"
"72135","Toa Alta Municipio",11.8244778526745,"72145","Vega Baja Municipio"
"72135","Toa Alta Municipio",12.2095271544243,"72019","Barranquitas Municipio"
"72135","Toa Alta Municipio",12.2465136503574,"72127","San Juan Municipio"
"72135","Toa Alta Municipio",14.2390139164307,"72041","Cidra Municipio"
"72135","Toa Alta Municipio",16.1125558120769,"72107","Orocovis Municipio"
"72135","Toa Alta Municipio",16.1440854836321,"72139","Trujillo Alto Municipio"
"72135","Toa Alta Municipio",16.2110892315376,"72009","Aibonito Municipio"
"72135","Toa Alta Municipio",16.5496671873878,"72025","Caguas Municipio"
"72135","Toa Alta Municipio",17.1182676517505,"72091","Manatí Municipio"
"72135","Toa Alta Municipio",18.2261506635304,"72031","Carolina Municipio"
